ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48393,Roberts County,48393,"Roberts County, Texas",924.0573151,764,145,397,51,320,55,120,90,2,3,35,25,44,45,100,38,108,38,178,74,92,55,2,15,0,60,131,191,0,21,34,23,9,18,25,21,0,15,15.8,11.5,0.5,0.8,10.9,7.6,8.2,7.7,13.1,4.9,14.1,5.1,23.3,6.8,12,6.5,0.6,4.7,0,8.1,17.1,24.8,0,5.3,8.6,5.7,2.8,5.6,7.8,6.6,0,2,0.1556,0.0115,0.013,0.314,0.7996,1.2937,0.1406,0.0993,0.6847,0.1705,0.0048,0,0.9593,0.0067,0.4741,0.4741,0.4741,0,0.4403,0.7362,0.805,0,1.9815,0.2437,4.7086,0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,90,40,3,5,106,69,0,15,0,15,0,15,22,21,0,15,28.1,12,0.4,0.7,13.9,7.9,0,6.3,0,6.3,0,6.3,2.9,2.8,0,6.3
48,Texas,TX,48395,Robertson County,48395,"Robertson County, Texas",855.1542826,16912,0,8494,22,6309,226,3581,666,635,240,1122,242,1701,295,2243,493,3425,121,4023,40,3126,378,460,138,258,164,7461,73,32,28,1558,255,260,99,499,162,196,4,21.4,4,8.7,3.1,17.8,3.8,14.7,2.6,13.4,2.9,20.3,0.7,23.8,0.2,18.7,2.3,7.3,2.2,1.6,1,44.1,0.4,0.4,0.3,18.3,3,4.1,1.6,7.9,2.5,1.2,0,0.4149,0.9338,0.1922,0.7464,0.8088,3.0961,0.707,0.5953,0.748,0.7391,0.7817,0.7197,3.5838,0.9793,0.8199,0.8199,0.8199,0.0757,0.7658,0.8801,0.8123,0.2119,2.7458,0.6322,10.2456,0.8546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13452,1224,233,3366,76,3749,0,35,38,23,32,11,18,273,105,4,9,19.4,3.5,19.9,0.4,22.2,0,0.2,0.2,0.1,0.2,0.1,0.1,1.6,0.6,0,0.1
48,Texas,TX,48397,Rockwall County,48397,"Rockwall County, Texas",127.2087051,110631,0,39281,61,37881,425,7694,1323,2306,456,6045,681,4075,561,9581,975,13674,91,29443,33,8487,792,2053,416,1395,342,36799,140,2065,435,1409,362,729,285,676,191,719,12,7,1.2,3.9,0.7,16,1.8,5.7,0.8,8.7,0.9,12.4,0.1,26.6,0.1,7.7,0.7,5.4,1.1,1.3,0.3,33.3,0.1,5.2,1.1,3.6,0.9,1.9,0.8,1.8,0.5,0.6,0,0.0029,0.3296,0.1012,0.0967,0.5256,1.056,0.0913,0.0407,0.931,0.0102,0.4922,0.6612,2.1353,0.28,0.7066,0.7066,0.7066,0.6984,0.1728,0.5087,0.0312,0.0538,1.4649,0.0875,5.3628,0.1164,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,94952,1302,334,8332,445,21516,0,3532,250,163,127,74,49,2758,568,424,237,3.4,0.9,7.5,0.4,19.4,0,3.2,0.2,0.1,0.1,0.1,0.1,2.5,0.5,0.4,0.2
48,Texas,TX,48399,Runnels County,48399,"Runnels County, Texas",1051.069769,9858,0,5008,22,3780,183,2247,381,138,69,588,129,1170,167,1487,304,2030,65,2310,15,1833,218,261,93,253,124,3938,20,19,31,323,98,21,29,89,50,206,5,23.5,4,3,1.5,15.6,3.3,17.1,2.5,15.4,3.2,20.6,0.7,23.4,0.1,19,2.3,6.9,2.4,2.7,1.3,39.9,0.2,0.4,0.6,6.4,2,0.6,0.8,2.4,1.3,2.1,0.1,0.5215,0.1718,0.0853,0.8333,0.8762,2.4881,0.4922,0.6255,0.6962,0.7572,0.7337,0.8361,3.6487,0.985,0.7821,0.7821,0.7821,0.0757,0.3296,0.0722,0.0595,0.5145,1.0515,0.0242,7.9704,0.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8843,668,131,295,29,3469,0,6,10,0,21,0,21,168,33,0,21,17.7,3.3,3,0.3,35.2,0,0.1,0.1,0,0.5,0,0.5,1.7,0.3,0,0.5
48,Texas,TX,48401,Rusk County,48401,"Rusk County, Texas",924.198155,52755,0,21188,45,17792,431,11652,1310,1258,275,3496,472,5721,452,7589,912,8888,72,11799,34,7390,609,1202,249,1245,344,19790,110,285,140,4013,421,498,148,695,189,4944,68,24.4,2.7,5.5,1.2,19.6,2.6,15.8,1.2,15.8,1.9,16.8,0.1,22.4,0.1,15.4,1.3,6.8,1.4,2.5,0.7,37.5,0.2,1.4,0.7,18.9,2,2.8,0.8,3.9,1.1,9.4,0.1,0.5651,0.6583,0.3296,0.7922,0.8861,3.2313,0.7486,0.258,0.5616,0.4699,0.7238,0.8244,2.8377,0.7464,0.7537,0.7537,0.7537,0.2494,0.7801,0.7362,0.2345,0.9287,2.9289,0.7248,9.7516,0.7973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,45726,4657,480,8205,302,9429,0,208,101,29,26,65,70,1854,300,0,35,26.2,2.6,15.6,0.6,17.9,0,0.4,0.2,0.1,0.1,0.1,0.1,3.5,0.6,0,0.1
48,Texas,TX,48403,Sabine County,48403,"Sabine County, Texas",491.709938,9980,0,7634,27,4471,286,2934,522,292,131,1001,222,996,243,1303,293,2997,110,1757,84,2601,264,224,89,2,81,1601,110,3,21,2814,362,44,29,200,73,110,18,29.8,5.3,8.4,3.8,22.4,4.8,13.1,3.3,13.2,3,30,1.1,17.6,0.8,26.3,2.7,5,2,0,0.9,16,1.1,0,0.3,36.9,4.7,0.9,0.6,4.5,1.6,1.1,0.2,0.7741,0.9243,0.5676,0.6618,0.8015,3.7293,0.8839,0.9666,0.0935,0.9758,0.4082,0,2.4441,0.4868,0.4537,0.4537,0.4537,0,0.9828,0.1479,0.3369,0.1798,1.6474,0.1327,8.2745,0.5609,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,1,4,10069,649,141,498,144,509,0,130,108,17,20,38,48,309,77,100,110,14.5,3,5,1.4,5.1,0,1.3,1.1,0.2,0.2,0.4,0.5,3.1,0.8,1,1.1
48,Texas,TX,48405,San Augustine County,48405,"San Augustine County, Texas",530.658729,7920,0,4791,14,3051,238,3149,424,300,148,687,181,1034,188,1665,278,2232,90,1555,19,1902,331,147,75,200,112,2480,21,84,59,1526,203,88,60,357,136,249,6,41.1,5.5,10.3,5.2,22.5,5.7,17.7,3.2,21.6,3.6,28.2,1.1,19.6,0.2,24.7,4.3,4.9,2.4,2.6,1.5,31.3,0.3,1.8,1.2,31.9,4.3,2.9,2,11.7,4.3,3.1,0.1,0.9666,0.9688,0.5756,0.8533,0.9726,4.3369,0.9793,0.9472,0.2262,0.9605,0.3843,0.8295,3.3477,0.944,0.6828,0.6828,0.6828,0.321,0.9602,0.7537,0.9586,0.678,3.6715,0.972,12.0389,0.9885,1,1,0,0,1,3,1,0,1,0,0,2,0,0,0,1,0,1,0,2,7,6803,712,161,1763,21,643,0,0,21,57,27,0,21,17,27,0,21,23.3,4.8,22.3,0.6,8.1,0,0,0.6,0.7,0.3,0,0.6,0.2,0.3,0,0.6
48,Texas,TX,48407,San Jacinto County,48407,"San Jacinto County, Texas",569.2426377,27666,0,14041,22,10064,447,7939,1194,828,249,2418,492,2825,506,5483,621,6042,131,5873,20,6003,675,430,158,849,254,7546,49,51,31,3393,450,762,214,323,138,139,6,28.9,4.3,7.1,2.2,24,4.8,14.4,2.6,20,2.3,21.8,0.5,21.2,0.1,21.8,2.5,4.2,1.6,3.2,1,27.3,0.2,0.3,0.2,24.2,3.2,7.6,2.1,3.2,1.4,0.5,0,0.7483,0.8546,0.6892,0.7324,0.9605,3.985,0.9329,0.721,0.391,0.8893,0.2412,0.8692,3.1117,0.875,0.6347,0.6347,0.6347,0.0576,0.8832,0.9726,0.1413,0.0388,2.0935,0.2965,9.8249,0.8091,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,18115,1782,384,2472,239,4147,0,40,60,9,12,16,26,859,217,3,5,17.7,3.8,8.9,0.9,15,0,0.1,0.2,0,0.1,0.1,0.1,3.1,0.8,0,0.1
48,Texas,TX,48409,San Patricio County,48409,"San Patricio County, Texas",693.3208444,68942,0,29551,105,23920,496,19217,1899,1308,309,5688,656,7903,686,11507,1087,10384,116,18098,50,13051,807,2042,392,1629,414,43523,235,1374,317,2689,399,1442,353,1614,306,719,94,28.3,2.8,4.4,1,23.8,2.7,17.7,1.5,16.9,1.6,15.1,0.2,26.3,0.1,19.1,1.2,8.5,1.6,2.5,0.6,63.1,0.3,4.6,1.1,9.1,1.4,6,1.5,6.7,1.3,1,0.1,0.727,0.4267,0.678,0.8533,0.9131,3.5981,0.846,0.1473,0.9201,0.763,0.8883,0.8244,3.5431,0.9761,0.9354,0.9354,0.9354,0.6535,0.4626,0.951,0.6853,0.1403,2.8927,0.7101,10.9693,0.9249,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,4,62614,4839,423,983,175,40446,0,641,116,10,15,159,109,1151,252,133,115,20.2,1.7,1.4,0.3,58.7,0,0.9,0.2,0,0.1,0.2,0.2,1.7,0.4,0.2,0.2
48,Texas,TX,48411,San Saba County,48411,"San Saba County, Texas",1135.31253,5779,0,2855,29,2014,121,1371,272,91,64,413,118,584,159,1176,221,1310,62,1115,21,983,150,66,37,157,129,2164,3,0,29,271,70,56,36,41,31,636,60,26.6,5.3,3.8,2.6,20.5,5.7,14.2,4,22.7,4.2,22.7,1.1,19.3,0.4,19,2.9,3.3,1.8,2.8,2.3,37.4,0.1,0,1,9.5,2.5,2.8,1.8,2,1.5,11,1,0.6602,0.3115,0.4079,0.7184,0.9787,3.0767,0.6977,0.7738,0.1989,0.7572,0.1123,0.8438,2.686,0.6561,0.7521,0.7521,0.7521,0,0.4792,0.7362,0.0423,0.9465,2.2042,0.3522,8.719,0.6389,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4890,266,80,95,64,1793,0,10,11,3,8,10,20,253,57,0,21,13.2,4,1.6,1.1,31,0,0.2,0.2,0.1,0.1,0.2,0.4,4.4,1,0,0.9
48,Texas,TX,48413,Schleicher County,48413,"Schleicher County, Texas",1310.641026,2474,0,1296,12,899,112,521,166,76,68,147,64,298,66,603,200,634,78,598,0,310,116,15,29,107,79,1417,58,1,15,184,69,15,28,37,29,8,2,21.1,6.7,6.9,6,16.4,6.8,18,3.9,24.8,8.2,25.6,3.2,24.2,0,12.7,4.7,1.7,3.2,4.7,3.5,57.3,2.3,0.1,1.2,14.2,5.3,1.7,3.1,4.1,3.1,0.3,0.1,0.3999,0.8403,0.1193,0.8638,0.9873,3.2106,0.7401,0.8963,0.7964,0.2262,0.0245,0.9208,2.8642,0.762,0.9052,0.9052,0.9052,0.0309,0.65,0.4311,0.2708,0.0229,1.4057,0.0735,8.3857,0.5803,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1832,291,80,40,45,1343,0,0,15,0,15,7,16,27,31,0,15,32.4,8.8,1.6,1.8,54.3,0,0,2,0,2,0.3,0.7,1.1,1.2,0,2
48,Texas,TX,48415,Scurry County,48415,"Scurry County, Texas",905.4441222,16883,0,6908,33,5693,268,4132,777,159,110,805,219,1717,278,2924,467,2530,101,4273,138,2364,333,182,97,455,180,8352,95,68,61,503,164,146,97,54,41,1942,74,27.8,5.2,2.2,1.6,14.1,3.8,15.6,2.6,19.1,3,15,0.6,25.3,0.8,15.4,2.2,3.2,1.7,2.9,1.1,49.5,0.6,1,0.9,7.3,2.4,2.6,1.7,0.9,0.7,11.5,0.4,0.7073,0.0859,0.049,0.7836,0.9497,2.5755,0.5202,0.1425,0.874,0.4699,0.1012,0.853,2.4406,0.4846,0.8686,0.8686,0.8686,0.1785,0.3707,0.7019,0.0092,0.95,2.2103,0.3548,8.095,0.5332,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,17694,890,225,615,177,7102,0,104,34,122,139,0,23,311,140,98,93,15.6,3.8,3.6,1,42.1,0,0.6,0.2,0.7,0.8,0,0.3,1.8,0.8,0.6,0.6
48,Texas,TX,48417,Shackelford County,48417,"Shackelford County, Texas",914.2853869,3134,0,1583,11,1324,83,562,182,117,84,274,100,139,46,439,107,617,14,746,62,546,105,39,31,0,60,491,49,4,16,143,55,65,51,74,52,44,15,18.1,5.9,7.2,5.2,20.7,7.4,6.5,2.1,14.2,3.5,19.7,0.5,23.8,2,17.6,3.4,2.9,2.3,0,2,15.7,1.6,0.3,1,9,3.5,4.9,3.8,5.6,3.9,1.4,0.5,0.2545,0.8616,0.4244,0.1572,0.8428,2.5405,0.511,0.5348,0.748,0.6624,0.0741,0,2.0193,0.2119,0.4445,0.4445,0.4445,0.0576,0.4572,0.923,0.5358,0.2943,2.2679,0.3872,7.2722,0.3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2610,182,60,21,16,394,0,6,9,0,15,0,15,70,45,0,15,13.7,4.5,0.7,0.5,12.6,0,0.2,0.3,0,1.6,0,1.6,2.2,1.4,0,1.6
48,Texas,TX,48419,Shelby County,48419,"Shelby County, Texas",795.5888337,24157,0,11500,24,8988,261,7945,881,423,148,1689,315,2911,338,4885,555,4307,94,6280,0,3685,355,637,153,804,269,9520,33,234,131,3704,379,580,191,565,158,185,5,33.2,3.7,4,1.4,18.8,3.5,18.3,2.1,20.4,2.3,17.8,0.4,26,0,15.4,1.5,7.1,1.7,3.6,100,39.4,0.1,2.1,1.1,32.2,3.3,6.5,2.1,6.3,1.7,0.8,0,0.861,0.3509,0.2641,0.8759,0.9634,3.3153,0.77,0.3427,0.9112,0.4699,0.7601,0.889,3.3729,0.9481,0.7751,0.7751,0.7751,0.3659,0.9625,0.959,0.6386,0.0875,3.0135,0.7598,10.4768,0.8778,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,4,21945,1980,329,3889,387,4607,0,109,104,65,87,163,226,667,308,20,31,22,3.5,16.1,1.6,19.1,0,0.5,0.4,0.3,0.4,0.7,0.9,2.8,1.3,0.1,0.1
48,Texas,TX,48421,Sherman County,48421,"Sherman County, Texas",922.8593043,2414,192,1115,67,803,69,394,153,18,27,159,64,441,113,366,121,394,59,562,103,451,84,61,43,93,81,1091,241,28,37,98,45,29,29,9,13,34,11,16.6,6.3,1.5,2.3,19.8,7.8,27.9,6.6,15.4,5,16.3,2.5,23.3,3.4,18.9,3.4,7.6,5.3,4.1,3.5,45.2,9.3,2.5,3.3,8.8,3.9,3.6,3.6,1.1,1.6,1.4,0.4,0.1915,0.0391,0.3446,0.987,0.8762,2.4384,0.4757,0.2189,0.6847,0.7496,0.8142,0.9061,3.3735,0.9485,0.833,0.833,0.833,0.4302,0.4489,0.8412,0.0111,0.2943,2.0257,0.2654,8.6706,0.6309,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2848,116,60,4,6,1034,138,25,37,0,15,0,15,26,38,2,4,14.4,7.3,0.2,0.3,42.8,4.8,1,1.5,0,2,0,2,1.1,1.6,0.1,0.1
48,Texas,TX,48423,Smith County,48423,"Smith County, Texas",921.4728548,234667,0,97561,58,81286,887,49817,3503,5408,718,19796,1275,19190,1448,39842,2215,39803,62,56849,38,28839,1552,5689,668,8446,891,97422,341,7127,839,10369,831,2601,471,3469,515,6443,86,21.8,1.5,4.7,0.6,24.4,1.5,12.4,0.9,17.2,1,17,0.1,24.2,0.1,12.4,0.7,7,0.8,3.8,0.4,41.5,0.1,7.3,0.9,10.6,0.9,3.2,0.6,4.3,0.6,2.7,0,0.4368,0.4954,0.7156,0.6246,0.9182,3.1906,0.7334,0.2759,0.7964,0.2014,0.7493,0.8995,2.9225,0.7916,0.797,0.797,0.797,0.7948,0.5227,0.7973,0.3061,0.6195,3.0404,0.7735,9.9505,0.8234,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244355,10366,824,39715,849,47820,0,3872,189,189,79,176,54,5293,874,357,291,12.8,1,16.9,0.4,20.4,0,1.6,0.1,0.1,0.1,0.1,0.1,2.3,0.4,0.2,0.1
48,Texas,TX,48425,Somervell County,48425,"Somervell County, Texas",186.2072193,9337,0,3933,18,3345,189,1263,390,187,128,710,225,468,177,1161,408,1721,82,2020,92,1075,257,363,200,146,142,2067,10,36,42,925,231,181,137,96,78,392,18,13.8,4.3,3.9,2.7,21.2,6.6,7.1,2.6,12.7,4.5,18.4,0.9,21.6,1,11.7,2.8,10.8,5.9,1.6,1.6,22.1,0.1,0.9,1.1,23.5,5.9,5.4,4.1,2.9,2.3,4.2,0.2,0.091,0.3296,0.4693,0.2125,0.7827,1.8851,0.2959,0.4038,0.4413,0.1432,0.9631,0.7197,2.6711,0.6468,0.5597,0.5597,0.5597,0.1594,0.8721,0.9395,0.1088,0.769,2.8488,0.6853,7.9647,0.5135,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,9457,375,192,182,58,1682,0,50,78,0,21,0,21,147,74,6,10,11.2,5.6,1.9,0.6,18,0,0.5,0.8,0,0.5,0,0.5,1.6,0.8,0.1,0.1
48,Texas,TX,48427,Starr County,48427,"Starr County, Texas",1223.178563,65716,0,22828,50,18634,410,32826,1878,3119,643,4604,626,14281,900,21557,1275,7544,110,21447,0,10113,674,2971,486,13555,1049,63610,260,509,188,2236,389,1901,375,2002,397,589,17,50.4,2.9,11.5,2.2,24.7,3.3,39.1,2.4,33.1,2,11.5,0.2,32.6,0,15.5,1,15.9,2.6,22.7,1.8,96.8,0.4,2.2,0.8,9.8,1.7,10.2,2,10.7,2.1,0.9,0,0.994,0.9815,0.7346,0.9984,0.9984,4.7069,0.9978,0.0258,0.9911,0.4804,0.9968,0.9994,3.4935,0.9682,0.999,0.999,0.999,0.3853,0.4913,0.9873,0.9415,0.1091,2.9145,0.7197,12.1139,0.9905,1,1,0,1,1,4,0,1,0,1,1,3,1,1,0,0,1,1,0,2,10,63040,6125,560,32,55,63245,0,34,56,0,35,0,35,119,146,180,238,32.9,3,0,0.1,96.2,0,0.1,0.1,0,0.1,0,0.1,0.2,0.2,0.3,0.4
48,Texas,TX,48429,Stephens County,48429,"Stephens County, Texas",896.7208259,9260,0,4677,24,3405,223,2444,412,364,179,992,217,1062,203,1541,357,1818,73,2036,98,1590,236,258,117,277,183,2890,46,355,164,546,164,75,62,315,143,446,46,27.8,4.7,8.6,4.3,29.1,6.1,16.7,3.1,17.5,4.1,19.6,0.8,22,1.1,18,2.7,7.6,3.4,3.2,2.1,31.2,0.5,7.6,3.5,11.7,3.5,2.2,1.8,9.3,4.1,4.8,0.5,0.7073,0.9306,0.916,0.8221,0.9255,4.3015,0.9768,0.5231,0.5014,0.6892,0.8142,0.8692,3.3971,0.9539,0.6806,0.6806,0.6806,0.8062,0.5657,0.6083,0.8937,0.8085,3.6824,0.9752,12.0616,0.9898,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8630,550,161,264,79,2325,0,93,21,0,21,0,21,174,82,34,42,16.2,4.6,2.9,0.9,25.1,0,1,0.5,0,0.5,0,0.5,1.9,0.9,0.4,0.4
48,Texas,TX,48431,Sterling County,48431,"Sterling County, Texas",923.4489449,1392,163,521,63,392,54,149,173,0,15,27,33,81,50,306,207,183,57,482,100,109,53,15,16,30,66,478,234,0,21,95,48,0,21,0,15,36,2,11,12.7,0,8.3,6.9,8.4,9.9,5.8,22.6,14.3,13.1,4.6,34.6,4.9,8,4.3,3.8,4,2.4,5.2,34.3,16.3,0,4,18.2,8.6,0,5.4,0,12,2.6,0.3,0.0331,0,0.0025,0.454,0.9784,1.468,0.1794,0.0636,0.9955,0.0143,0.1734,0.8183,2.0651,0.2447,0.7156,0.7156,0.7156,0,0.762,0,0,0.6064,1.3684,0.0636,5.6171,0.1419,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1337,45,30,2,12,466,152,3,8,2,4,0,15,5,9,0,15,11.5,7.5,0.1,0.9,33.5,9.9,0.2,0.5,0.1,0.3,0,3.5,0.4,0.7,0,3.5
48,Texas,TX,48433,Stonewall County,48433,"Stonewall County, Texas",916.3122085,1331,119,706,85,450,68,296,116,12,15,65,48,147,51,234,94,270,59,369,86,187,75,6,19,1,58,375,189,0,21,110,59,5,17,11,13,42,3,23,8.7,1.8,2.1,14.4,10.4,19.1,6,18.2,6.8,20.3,5,27.7,5.5,14.5,5.8,1.3,4.2,0.1,4.9,28.2,14,0,3,15.6,7.8,1.1,3.8,2.4,2.8,3.2,0.4,0.497,0.0538,0.056,0.8988,0.9357,2.4413,0.4769,0.5953,0.9532,0.3843,0.015,0.0856,2.0334,0.2214,0.6449,0.6449,0.6449,0,0.6892,0.2027,0.0595,0.6901,1.6415,0.132,6.7611,0.2994,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,829,67,38,6,10,357,127,0,15,0,15,0,15,12,19,0,15,14.9,7.8,0.5,0.7,26.8,9.2,0,3.7,0,3.7,0,3.7,0.9,1.4,0,3.7
48,Texas,TX,48435,Sutton County,48435,"Sutton County, Texas",1453.934562,3345,0,1641,141,1068,139,982,285,71,53,180,87,395,175,540,217,442,158,1084,160,213,89,179,96,139,116,2556,240,45,54,303,107,112,81,27,36,23,15,29.5,8.6,4.7,3.5,16.9,7.8,20,8.1,16.2,6.5,13.2,4.7,32.4,4.8,6.4,2.7,16.7,8.7,4.4,3.7,76.4,7.2,2.7,3.3,18.5,6.3,10.5,7.5,2.5,3.3,0.7,0.4,0.7642,0.4954,0.1451,0.9198,0.8956,3.2201,0.7448,0.0662,0.9908,0.0032,0.9984,0.9138,2.9724,0.8145,0.9777,0.9777,0.9777,0.4531,0.7706,0.9892,0.0697,0.0694,2.352,0.4283,9.5222,0.7687,0,0,0,1,0,1,0,1,0,1,1,3,1,1,0,0,1,0,0,1,6,3448,378,119,5,42,2496,241,0,15,14,20,8,14,26,36,7,11,35.4,9.9,0.1,1.2,74.6,7.2,0,1.5,0.4,0.6,0.2,0.4,0.8,1.1,0.2,0.3
48,Texas,TX,48437,Swisher County,48437,"Swisher County, Texas",890.1592054,6989,0,3042,23,2401,137,2645,452,146,116,556,150,1001,262,1300,376,1208,97,1748,44,1025,193,107,71,351,248,4049,147,18,29,167,76,70,57,194,83,643,45,41.5,7.1,5.2,4.1,23.2,6.1,22.1,5.6,20.4,5.9,17.3,1.4,25,0.6,16.1,3,4.4,2.9,5.3,3.8,57.9,2.1,0.6,1,5.5,2.5,2.9,2.4,8.1,3.3,9.2,0.6,0.9679,0.5921,0.6297,0.95,0.9634,4.1031,0.95,0.3003,0.8521,0.5301,0.2787,0.9319,2.8931,0.7766,0.9096,0.9096,0.9096,0.1088,0.2841,0.7537,0.8282,0.9255,2.9003,0.713,10.8061,0.9103,1,0,0,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,6,6291,687,154,551,124,3183,0,7,10,13,21,0,21,174,121,121,142,28.6,6.2,7.9,1.8,45.5,0,0.1,0.1,0.2,0.3,0,0.7,2.5,1.7,1.7,2
48,Texas,TX,48439,Tarrant County,48439,"Tarrant County, Texas",865.2488905,2113854,0,812186,209,754969,2321,409027,8944,54695,2933,218177,4060,176658,4668,354610,8632,247826,155,544440,0,206377,4183,55814,2575,105213,3579,1186346,1456,137552,3146,15958,1115,31234,1742,32897,1794,27379,227,19.6,0.4,4.9,0.3,28.9,0.5,12.9,0.3,16.9,0.4,11.7,0.1,25.8,0,9.8,0.2,7.4,0.3,5.3,0.2,56.1,0.1,16.9,0.4,2,0.1,4.1,0.2,4.4,0.2,1.3,0,0.3261,0.5393,0.9109,0.6516,0.9131,3.341,0.7792,0.029,0.903,0.0506,0.7935,0.9319,2.708,0.6707,0.8982,0.8982,0.8982,0.9558,0.0853,0.8801,0.3217,0.252,2.4949,0.5017,9.4421,0.7585,0,0,1,0,1,2,0,1,0,0,1,2,0,0,1,0,0,0,0,1,5,2089515,59481,1847,357665,3097,630175,0,120991,1457,3529,467,3919,369,62621,3729,7446,1381,7.9,0.2,16.9,0.1,29.8,0,5.7,0.1,0.2,0.1,0.2,0.1,3,0.2,0.4,0.1
